MS4644B
!6/25/2026.6:36:28.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       ,TRACE.1           ,TRACE.2           ,TRACE.3           ,TRACE.4           
!PARAMETER:   ,S11               ,S12               ,S21               ,S22               
!PORT:        ,PORT1             ,PORT2             ,PORT1             ,PORT2             
!GRAPH:       ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      
!SMOOTHING:   ,OFF               ,OFF               ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     
!Reference Plane Port Info
!PORT:        ,PORT1             ,PORT2             
!DISTANCE:    ,0  m              ,0  m              
!TIME:        ,0  s              ,0  s              
!PHASE OFFSET:,0  deg.           ,0  deg.           
!LOSS:        ,0  dB             ,0  dB             
!REF.LOSS:    ,0  dB             ,0  dB             
!REF.FREQ:    ,0  Hz             ,0  Hz             
!Power Info
!POWER:       ,5  dBm            ,5  dBm            
!EFF.POWER:   ,5  dBm            ,5  dBm            
!SOURCE.ATTEN:,0  dB             ,0  dB             
!TEST.ATTEN:  ,0  dB             ,0  dB             
!SWEEPTYPE: FREQ.SWEEP(Linear)
!
!
!
!
!
!
!
!
!
!
!
!
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LOGMAG2,PHASE2.DEG,FREQ3.GHZ,LOGMAG3,PHASE3.DEG,FREQ4.GHZ,LOGMAG4,PHASE4.DEG
289,30.400000000,-3.477763E+001,62.9157000,30.400000000,-8.190848E+000,92.5753800,30.400000000,-8.160669E+000,92.4149300,30.400000000,-3.822101E+001,-110.4855000
290,30.450000000,-3.482529E+001,68.6771900,30.450000000,-8.191668E+000,-144.5464000,30.450000000,-8.172046E+000,-144.7321000,30.450000000,-3.484394E+001,108.7485000
291,30.500000000,-5.065803E+001,-35.1546900,30.500000000,-8.165941E+000,-21.9192100,30.500000000,-8.177309E+000,-21.9675800,30.500000000,-4.302150E+001,71.1851600
292,30.550000000,-3.889411E+001,84.9051600,30.550000000,-8.177416E+000,100.7594000,30.550000000,-8.199540E+000,100.6621000,30.550000000,-4.894170E+001,-97.2854700
293,30.600000000,-3.177034E+001,61.3168200,30.600000000,-8.188150E+000,-136.5463000,30.600000000,-8.189440E+000,-136.5211000,30.600000000,-3.289328E+001,121.3527000
294,30.650000000,-2.931697E+001,2.6269610,30.650000000,-8.203836E+000,-14.0637300,30.650000000,-8.201929E+000,-13.7348100,30.650000000,-3.333822E+001,61.3879700
295,30.700000000,-3.240875E+001,-18.5041900,30.700000000,-8.262442E+000,108.9073000,30.700000000,-8.214609E+000,108.9859000,30.700000000,-3.849277E+001,94.4849600
296,30.750000000,-4.000018E+001,94.3247200,30.750000000,-8.232932E+000,-128.2009000,30.750000000,-8.216019E+000,-128.2064000,30.750000000,-3.636610E+001,80.1988100
297,30.800000000,-3.372015E+001,68.0839400,30.800000000,-8.256956E+000,-5.5142560,30.800000000,-8.225640E+000,-5.5874830,30.800000000,-3.299861E+001,50.4281900
298,30.850000000,-3.268470E+001,31.0535800,30.850000000,-8.255635E+000,117.5021000,30.850000000,-8.250798E+000,117.1434000,30.850000000,-3.264632E+001,27.8629700
299,30.900000000,-3.804193E+001,65.2066200,30.900000000,-8.238365E+000,-119.8552000,30.900000000,-8.227708E+000,-119.9559000,30.900000000,-3.776268E+001,5.0392300
300,30.950000000,-3.517062E+001,-2.8803060,30.950000000,-8.233286E+000,2.7899280,30.950000000,-8.246979E+000,2.7534910,30.950000000,-4.882354E+001,5.2498280
301,31.000000000,-3.240566E+001,-38.6778300,31.000000000,-8.245590E+000,125.3683000,31.000000000,-8.260013E+000,125.5607000,31.000000000,-3.703118E+001,-11.1997500
302,31.050000000,-3.689973E+001,39.1006700,31.050000000,-8.267073E+000,-111.8749000,31.050000000,-8.253803E+000,-111.7461000,31.050000000,-3.816835E+001,134.0500000
303,31.100000000,-3.710943E+001,9.1843390,31.100000000,-8.304192E+000,10.8938800,31.100000000,-8.268400E+000,10.9846300,31.100000000,-3.657123E+001,105.9276000
304,31.150000000,-3.286239E+001,14.9990500,31.150000000,-8.319911E+000,133.7210000,31.150000000,-8.279061E+000,133.6100000,31.150000000,-3.507288E+001,13.6732500
305,31.200000000,-3.286450E+001,56.3846200,31.200000000,-8.324776E+000,-103.5473000,31.200000000,-8.294586E+000,-103.5799000,31.200000000,-4.043124E+001,45.9990800
306,31.250000000,-3.192301E+001,56.2513800,31.250000000,-8.336773E+000,19.3474200,31.250000000,-8.285941E+000,19.3259100,31.250000000,-3.959707E+001,8.4853350
307,31.300000000,-3.000572E+001,-3.0599510,31.300000000,-8.290337E+000,142.3812000,31.300000000,-8.320880E+000,142.0072000,31.300000000,-3.256145E+001,-8.2418540
308,31.350000000,-3.525917E+001,-26.5876600,31.350000000,-8.284758E+000,-95.2659700,31.350000000,-8.311134E+000,-95.2871700,31.350000000,-3.585912E+001,-67.3938200
309,31.400000000,-3.576860E+001,31.5165500,31.400000000,-8.315321E+000,27.4609600,31.400000000,-8.312691E+000,27.4622300,31.400000000,-4.305466E+001,23.3031800
310,31.450000000,-3.235093E+001,-12.3157200,31.450000000,-8.317055E+000,150.0284000,31.450000000,-8.335396E+000,150.2140000,31.450000000,-3.507779E+001,5.4539610
311,31.500000000,-2.864512E+001,-6.8857770,31.500000000,-8.389276E+000,-87.4366100,31.500000000,-8.339314E+000,-87.0098300,31.500000000,-4.178169E+001,-47.5100200
312,31.550000000,-3.217445E+001,-1.0044620,31.550000000,-8.397604E+000,35.8250800,31.550000000,-8.351630E+000,35.7621900,31.550000000,-3.423844E+001,18.4531700
313,31.600000000,-3.404062E+001,21.7068900,31.600000000,-8.378284E+000,158.5122000,31.600000000,-8.342541E+000,158.5946000,31.600000000,-3.274843E+001,-30.1414600
314,31.650000000,-3.269066E+001,15.5210800,31.650000000,-8.399940E+000,-78.5593200,31.650000000,-8.376431E+000,-78.8201100,31.650000000,-3.509248E+001,-63.7445400
315,31.700000000,-3.112048E+001,24.7875400,31.700000000,-8.375286E+000,44.2462200,31.700000000,-8.360917E+000,43.9945100,31.700000000,-3.983076E+001,21.5941700
316,31.750000000,-3.012867E+001,6.6020040,31.750000000,-8.343352E+000,166.8177000,31.750000000,-8.359361E+000,166.6969000,31.750000000,-3.122443E+001,-1.3756300
317,31.800000000,-3.026466E+001,-23.4489900,31.800000000,-8.373938E+000,-70.6198700,31.800000000,-8.395820E+000,-70.4869700,31.800000000,-3.368646E+001,-24.0164800
318,31.850000000,-3.011505E+001,-19.6120500,31.850000000,-8.386432E+000,52.0328600,31.850000000,-8.382299E+000,52.3410600,31.850000000,-3.507440E+001,11.0235000
319,31.900000000,-3.269426E+001,-15.9414200,31.900000000,-8.421489E+000,174.8136000,31.900000000,-8.396812E+000,175.0368000,31.900000000,-2.932594E+001,-22.7332700
320,31.950000000,-2.938365E+001,-17.2326400,31.950000000,-8.472396E+000,-62.2763700,31.950000000,-8.422109E+000,-62.0907200,31.950000000,-2.888657E+001,-49.7185100
321,32.000000000,-2.767176E+001,0.0463204,32.000000000,-8.483784E+000,60.7555800,32.000000000,-8.395313E+000,60.4856100,32.000000000,-4.574810E+001,-26.0321500
