MS4644B
!6/25/2026.6:39:26.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       ,TRACE.1           ,TRACE.2           ,TRACE.3           ,TRACE.4           
!PARAMETER:   ,S11               ,S12               ,S21               ,S22               
!PORT:        ,PORT1             ,PORT2             ,PORT1             ,PORT2             
!GRAPH:       ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      
!SMOOTHING:   ,OFF               ,OFF               ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     
!Reference Plane Port Info
!PORT:        ,PORT1             ,PORT2             
!DISTANCE:    ,0  m              ,0  m              
!TIME:        ,0  s              ,0  s              
!PHASE OFFSET:,0  deg.           ,0  deg.           
!LOSS:        ,0  dB             ,0  dB             
!REF.LOSS:    ,0  dB             ,0  dB             
!REF.FREQ:    ,0  Hz             ,0  Hz             
!Power Info
!POWER:       ,5  dBm            ,5  dBm            
!EFF.POWER:   ,5  dBm            ,5  dBm            
!SOURCE.ATTEN:,0  dB             ,0  dB             
!TEST.ATTEN:  ,0  dB             ,0  dB             
!SWEEPTYPE: FREQ.SWEEP(Linear)
!
!
!
!
!
!
!
!
!
!
!
!
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LOGMAG2,PHASE2.DEG,FREQ3.GHZ,LOGMAG3,PHASE3.DEG,FREQ4.GHZ,LOGMAG4,PHASE4.DEG
288,30.350000000,-2.491792E+001,140.7534000,30.350000000,-3.286631E+000,45.2336900,30.350000000,-3.335825E+000,45.5788700,30.350000000,-2.845655E+001,5.3314420
289,30.400000000,-2.312803E+001,157.2370000,30.400000000,-3.298529E+000,-73.3168700,30.400000000,-3.330267E+000,-73.0384500,30.400000000,-4.126937E+001,126.2702000
290,30.450000000,-2.287173E+001,152.9954000,30.450000000,-3.356670E+000,167.9090000,30.450000000,-3.342695E+000,168.5964000,30.450000000,-2.894247E+001,-69.1170100
291,30.500000000,-2.161953E+001,162.6752000,30.500000000,-3.411159E+000,49.4946300,30.500000000,-3.336027E+000,50.0673100,30.500000000,-2.618563E+001,5.4552530
292,30.550000000,-2.484883E+001,164.0304000,30.550000000,-3.368824E+000,-68.5744700,30.550000000,-3.354647E+000,-68.6959500,30.550000000,-5.503059E+001,-55.8622800
293,30.600000000,-2.326312E+001,152.5826000,30.600000000,-3.369025E+000,173.0243000,30.600000000,-3.359554E+000,173.1142000,30.600000000,-2.657913E+001,-72.3623300
294,30.650000000,-2.425210E+001,160.7090000,30.650000000,-3.341060E+000,54.5534600,30.650000000,-3.344715E+000,54.3817600,30.650000000,-2.699414E+001,9.5423690
295,30.700000000,-2.401855E+001,130.7134000,30.700000000,-3.276271E+000,-64.3733100,30.700000000,-3.355024E+000,-64.1202000,30.700000000,-3.242863E+001,-167.2384000
296,30.750000000,-2.228700E+001,136.6797000,30.750000000,-3.316021E+000,176.7868000,30.750000000,-3.363793E+000,177.4753000,30.750000000,-2.603858E+001,-65.8935900
297,30.800000000,-2.190698E+001,143.6345000,30.800000000,-3.324535E+000,58.1199500,30.800000000,-3.374053E+000,58.6257800,30.800000000,-2.757464E+001,10.5962900
298,30.850000000,-2.144443E+001,139.2025000,30.850000000,-3.409363E+000,-60.3896000,30.850000000,-3.370727E+000,-59.6543600,30.850000000,-3.152713E+001,-162.6704000
299,30.900000000,-2.065671E+001,134.4820000,30.900000000,-3.465058E+000,-178.6487000,30.900000000,-3.341536E+000,-178.2221000,30.900000000,-2.530819E+001,-64.1625700
300,30.950000000,-2.250975E+001,151.8705000,30.950000000,-3.423045E+000,63.1106000,30.950000000,-3.374326E+000,63.1187700,30.950000000,-3.181953E+001,14.6693500
301,31.000000000,-2.354755E+001,131.2816000,31.000000000,-3.371157E+000,-55.1041800,31.000000000,-3.365092E+000,-55.2363200,31.000000000,-2.905755E+001,-138.1255000
302,31.050000000,-2.202293E+001,129.3869000,31.050000000,-3.316272E+000,-173.7720000,31.050000000,-3.390859E+000,-173.8423000,31.050000000,-2.643299E+001,-64.5219600
303,31.100000000,-2.350196E+001,129.8979000,31.100000000,-3.317851E+000,67.2523000,31.100000000,-3.384283E+000,67.5813800,31.100000000,-3.488435E+001,70.0895200
304,31.150000000,-2.203507E+001,117.6622000,31.150000000,-3.342729E+000,-51.6177700,31.150000000,-3.393748E+000,-50.9448000,31.150000000,-2.895710E+001,-127.9895000
305,31.200000000,-2.108165E+001,125.1281000,31.200000000,-3.388665E+000,-170.4651000,31.200000000,-3.422607E+000,-169.3872000,31.200000000,-2.468271E+001,-66.0786200
306,31.250000000,-2.075304E+001,122.8097000,31.250000000,-3.449533E+000,71.1864100,31.250000000,-3.376916E+000,72.0420900,31.250000000,-3.279354E+001,94.6358200
307,31.300000000,-2.219338E+001,129.2781000,31.300000000,-3.495145E+000,-46.8301700,31.300000000,-3.380568E+000,-46.5227300,31.300000000,-2.782015E+001,-141.2807000
308,31.350000000,-2.108332E+001,124.9713000,31.350000000,-3.488285E+000,-164.9993000,31.350000000,-3.397534E+000,-165.1601000,31.350000000,-2.520937E+001,-58.7326200
309,31.400000000,-2.158706E+001,135.9669000,31.400000000,-3.419850E+000,76.3814900,31.400000000,-3.399541E+000,76.2758400,31.400000000,-3.634511E+001,57.5287800
310,31.450000000,-2.238573E+001,112.4344000,31.450000000,-3.387462E+000,-41.9023700,31.450000000,-3.387019E+000,-42.0037200,31.450000000,-2.584939E+001,-126.0618000
311,31.500000000,-2.207600E+001,120.4513000,31.500000000,-3.288684E+000,-160.9922000,31.500000000,-3.420096E+000,-160.5897000,31.500000000,-2.617252E+001,-56.4762200
312,31.550000000,-2.091001E+001,114.1946000,31.550000000,-3.385072E+000,79.6091800,31.550000000,-3.422198E+000,80.6993700,31.550000000,-3.239995E+001,85.7670100
313,31.600000000,-1.929682E+001,110.7227000,31.600000000,-3.488362E+000,-38.7236100,31.600000000,-3.379322E+000,-37.6865300,31.600000000,-2.452365E+001,-131.0237000
314,31.650000000,-1.966841E+001,108.3652000,31.650000000,-3.528540E+000,-157.3776000,31.650000000,-3.442342E+000,-156.4054000,31.650000000,-2.453876E+001,-39.6220400
315,31.700000000,-2.020695E+001,114.6737000,31.700000000,-3.554362E+000,84.7690100,31.700000000,-3.386948E+000,85.1936000,31.700000000,-3.590430E+001,127.5800000
316,31.750000000,-2.000486E+001,107.4432000,31.750000000,-3.541634E+000,-33.0584400,31.750000000,-3.383338E+000,-33.4835400,31.750000000,-2.428319E+001,-123.8983000
317,31.800000000,-2.017243E+001,107.4041000,31.800000000,-3.456203E+000,-151.8976000,31.800000000,-3.445542E+000,-151.7904000,31.800000000,-2.645851E+001,-32.9069900
318,31.850000000,-2.206453E+001,101.3179000,31.850000000,-3.412690E+000,89.6168400,31.850000000,-3.404679E+000,89.4330100,31.850000000,-3.076941E+001,139.8343000
319,31.900000000,-2.044842E+001,95.8814800,31.900000000,-3.397595E+000,-29.4084800,31.900000000,-3.409543E+000,-28.8661300,31.900000000,-2.539580E+001,-111.2909000
320,31.950000000,-2.028160E+001,99.5578700,31.950000000,-3.411075E+000,-148.6021000,31.950000000,-3.466499E+000,-147.2878000,31.950000000,-2.532697E+001,-29.1782700
321,32.000000000,-1.988931E+001,89.5851100,32.000000000,-3.563850E+000,92.9499500,32.000000000,-3.409446E+000,93.9281300,32.000000000,-3.046148E+001,156.2707000
